,country,show_id
4011,United States,80219127
4012,Australia,80052828
4013,United States,80190840
4014,United Kingdom,80195377
4015,United Kingdom,80145086
4016,France,80042177
4017,Mexico,80244123
4018,United States,81104634
4019,Japan,80997338
4020,United States,80210736
4021,Taiwan,81020728
4022,Japan,80153226
4023,Canada,80171023
4024,Ireland,80107989
4025,United States,80168161
4026,United Kingdom,80158649
4027,Mexico,80134885
4028,United States,80136548
4029,United States,80097363
4030,United States,81014479
4031,United Kingdom,80989338
4032,United States,80131551
4033,Australia,80165247
4034,United States,80119234
4035,India,80229953
4036,Australia,81108479
4037,Nigeria,81172830
4038,United States,80207124
4039,France,80999643
4040,United States,80196789
4041,Mexico,80172145
4042,Taiwan,81032872
4043,Taiwan,81032873
4044,Taiwan,81032867
4045,Germany,80200596
4046,Japan,80997339
4047,Poland,80109551
4048,Brazil,81020973
4049,United States,81019341
4050,Turkey,81007175
4051,Argentina,80223098
4052,United States,80132411
4053,Mauritius,81157169
4054,Nigeria,81172911
4055,Nigeria,81172897
4056,United Kingdom,80174451
4057,Poland,80189685
4058,United Kingdom,81001097
4059,Singapore,70270949
4060,Japan,81008536
4061,Japan,80040119
4062,Singapore,81036532
4063,Singapore,81036535
4064,Singapore,81036533
4065,Canada,80232740
4066,Australia,70221084
4067,Mexico,80107030
4068,France,80163222
4069,Argentina,80142140
4070,United States,80117628
4071,United States,60030245
4072,United States,70271592
4073,France,80046144
4074,Australia,80046145
4075,United States,80202133
4076,South Korea,81004280
4077,Pakistan,81036338
4078,Ireland,80058480
4079,India,80206847
4080,Japan,80164930
4081,Canada,80115102
4082,Australia,80106265
4083,United States,80098467
4084,United States,80098491
4085,United States,80081754
4086,United States,80244681
4087,France,80989919
4088,India,81018239
4089,United States,80205978
4090,United Kingdom,80189806
4091,Canada,80190279
4092,Israel,80155902
4093,United States,80206057
4094,United States,80105358
4095,United States,80108691
4096,United States,80019503
4097,United Kingdom,81031373
4098,United States,80241410
4099,United States,80166467
4100,Canada,80218939
4101,United States,80175314
4102,United States,80039655
4103,United States,80023921
4104,United States,81070659
4105,India,81045765
4106,United States,81018634
4107,Thailand,80039602
4108,Canada,80090672
4109,United States,80012535
4110,United States,70137790
4111,Bangladesh,81048551
4112,United Kingdom,80058477
4113,United States,81000861
4114,India,81039381
4115,China,81026363
4116,United States,80026431
4117,United States,70221348
4118,United States,80013772
4119,Canada,80013474
4120,United States,70184051
4121,United States,80232329
4122,United Kingdom,80000644
4123,China,80145625
4124,United States,70264416
4125,United States,80144803
4126,Italy,80117627
4127,United Kingdom,80104983
4128,United States,80136440
4129,United States,80127459
4130,United States,80101609
4131,Canada,80125782
4132,India,80074933
4133,India,60021525
4134,India,80057585
4135,India,70059026
4136,India,70224999
4137,India,70181734
4138,Japan,80205232
4139,India,70254352
4140,United States,81213153
4141,Nigeria,81213148
4142,India,70134537
4143,India,70001237
4144,India,70114467
4145,Ghana,81213149
4146,India,70110883
4147,United States,60004509
4148,United States,81235603
4149,India,70262614
4150,India,70202336
4151,India,80998331
4152,United States,81026453
4153,United States,81025946
4154,United States,81026475
4155,Philippines,81036745
4156,United States,81026478
4157,Spain,80988832
4158,United States,80179556
4159,United Kingdom,80188902
4160,India,81045054
4161,United States,81026477
4162,India,70117674
4163,United States,80036412
4164,Japan,70213120
4165,South Korea,80214013
4166,United States,80104116
4167,United States,80197310
4168,India,80220783
4169,United States,80177441
4170,India,80218586
4171,United States,80210182
4172,Japan,80173711
4173,United States,80018252
4174,India,80203788
4175,India,80227673
4176,India,80218784
4177,India,80218783
4178,India,80223049
4179,United States,80217545
4180,India,80203784
4181,South Korea,80106230
4182,Mexico,70003680
4183,United States,80216662
4184,United States,80059446
4185,Germany,80093295
4186,France,80115112
4187,South Korea,80126211
4188,United Kingdom,80142450
4189,India,80139507
4190,South Korea,80126185
4191,South Korea,80126153
4192,Pakistan,80087347
4193,China,80128756
4194,South Korea,80066800
4195,South Korea,80031595
4196,South Korea,80126214
4197,Pakistan,80087348
4198,Israel,80098810
4199,Pakistan,80087078
4200,Brazil,80093812
4201,New Zealand,80085567
4202,Belgium,80092409
4203,South Korea,81042804
4204,Mexico,80240715
4205,South Africa,80222301
4206,United Kingdom,80207046
4207,United States,80216124
4208,United States,80187030
4209,Australia,80191239
4210,United States,80104182
4211,United States,81001887
4212,Nigeria,81172747
4213,Nigeria,81172757
4214,Nigeria,81172903
4215,Canada,70243446
4216,Taiwan,81210770
4217,Canada,80091880
4218,United Kingdom,81060232
4219,Japan,80996957
4220,United States,81010212
4221,United States,80158871
4222,United Kingdom,80139397
4223,Belgium,80107019
4224,United Kingdom,80191835
4225,United States,70267802
4226,Mexico,80124728
4227,United Kingdom,80020772
4228,United States,70290567
4229,India,81037373
4230,Canada,80065754
4231,Australia,80205065
4232,United States,80194612
4233,United States,80104420
4234,United States,80039517
4235,Egypt,81035888
4236,United States,81036542
4237,Japan,81001121
4238,Australia,80144453
4239,United States,81009829
4240,Russia,81025391
4241,Norway,80131415
4242,United States,80132410
4243,United States,81148811
4244,United States,18066997
4245,United States,60023608
4246,United States,1153656
4247,United States,21302357
4248,India,81217745
4249,United States,80011622
4250,Philippines,81165325
4251,India,81217746
4252,United States,70023451
4253,Australia,80188823
4254,India,80182479
4255,India,81217743
4256,United Kingdom,81217741
4257,United States,60024161
4258,Netherlands,81151079
4259,United States,873159
4260,India,81217747
4261,Sweden,70229213
4262,South Korea,81194523
4263,United States,80191294
4264,United States,70021640
4265,United States,70044689
4266,United States,80208793
4267,India,81217742
4268,France,81169158
4269,Romania,81149202
4270,India,80212701
4271,China,70216819
4272,Hong Kong,70124651
4273,Mexico,81013509
4274,Norway,81002685
4275,Japan,70204955
4276,Hong Kong,70285697
4277,United Kingdom,81018536
4278,Hong Kong,81030201
4279,India,81024726
4280,Malaysia,81015153
4281,Hong Kong,81030198
4282,Hong Kong,80017265
4283,Australia,81024716
4284,Hong Kong,80106306
4285,United States,60034549
4286,China,80135353
4287,Hong Kong,70126809
4288,Hong Kong,80127645
4289,India,80187471
4290,United States,81024500
4291,Hong Kong,81030200
4292,China,81030197
4293,United States,70104313
4294,United States,80166319
4295,United States,80158854
4296,Canada,80208746
4297,India,80203781
4298,Australia,80204929
4299,Malaysia,80180601
4300,United Kingdom,80221317
4301,Germany,80178882
4302,United States,80191081
4303,India,80203792
4304,United Kingdom,80191930
4305,India,70170181
4306,Japan,80175348
4307,India,80173001
4308,Georgia,80171247
4309,France,70286808
4310,United States,70135647
4311,India,80201828
4312,Canada,80203787
4313,United Kingdom,70236586
4314,United States,80216237
4315,United States,80173271
4316,United Arab Emirates,80191513
4317,United States,80176212
4318,France,70286809
4319,United States,80147908
4320,India,80113785
4321,United States,80152091
4322,Peru,80118982
4323,Taiwan,80134109
4324,Taiwan,80133781
4325,Japan,80039789
4326,India,80149139
4327,Japan,80040118
4328,Spain,80134797
4329,United States,80114915
4330,Japan,80040089
4331,United States,80104240
4332,Taiwan,80134078
4333,United States,907090
4334,United States,80135563
4335,India,80149282
4336,Japan,80154176
4337,Japan,80067618
4338,United States,80073100
4339,Australia,80066806
4340,United States,70253397
4341,India,81074367
4342,United States,81091977
4343,Brazil,80217315
4344,Australia,80243216
4345,United States,81016914
4346,Argentina,80245357
4347,United States,80222042
4348,United States,80128691
4349,South Korea,80178427
4350,Lebanon,81079322
4351,United States,70183165
4352,Malaysia,80183878
4353,South Korea,80177986
4354,South Korea,80165295
4355,South Korea,80178404
4356,South Korea,80165487
4357,South Korea,70297144
4358,United States,81087761
4359,United States,81065902
4360,Japan,80239462
4361,United States,80230293
4362,United States,80195838
4363,India,81112446
4364,United States,81088318
4365,United States,80080617
4366,India,80203996
4367,India,80203998
4368,India,80203997
4369,India,80204117
4370,India,80204119
4371,India,80204118
4372,Malaysia,80163368
4373,United States,80184868
4374,Philippines,80044888
4375,United States,80050006
4376,United States,80002621
4377,United States,81145273
4378,United States,81047680
4379,United States,81001278
4380,United States,80165221
4381,Egypt,81035835
4382,United States,81143771
4383,Mexico,80208295
4384,Taiwan,81000509
4385,France,80138681
4386,Hong Kong,80167488
4387,China,80142222
4388,China,80156927
4389,United States,80108759
4390,France,80057578
4391,France,80018296
4392,India,70303426
4393,India,80104648
4394,India,80992995
4395,China,80234491
4396,Mexico,80124724
4397,Canada,80194184
4398,United States,80168079
4399,United Kingdom,80155475
4400,United States,80117800
4401,China,80226089
4402,Spain,80150507
4403,India,70254350
4404,United States,80185065
4405,Hong Kong,70033611
4406,United States,80191522
4407,Hong Kong,80997863
4408,Spain,80114719
4409,Colombia,80220145
4410,India,81020576
4411,United Kingdom,80042182
4412,Japan,80992137
4413,Colombia,81091381
4414,Chile,81141694
4415,United Kingdom,80196382
4416,United Kingdom,80148535
4417,Colombia,80999091
4418,Spain,80209658
4419,United States,81006598
4420,Netherlands,80994162
4421,Spain,80215500
4422,United Kingdom,80202283
4423,United States,80174897
4424,United States,80988815
4425,Spain,80173176
4426,United States,81167494
4427,United States,80999781
4428,Brazil,80997400
4429,United Kingdom,70292992
4430,Russia,80226619
4431,United States,70267834
4432,United States,80193491
4433,United States,80184834
4434,United States,81046796
4435,Vietnam,81002601
4436,India,80177776
4437,India,81016192
4438,India,81016194
4439,United States,80059505
4440,United States,81009815
4441,United States,81002281
4442,Canada,80163159
4443,United States,81140577
4444,Hong Kong,80108234
4445,United States,80152442
4446,Chile,80161232
4447,France,70275600
4448,United States,80097431
4449,United States,80057691
4450,United States,81003736
4451,United States,70293130
4452,Australia,60000677
4453,Japan,70012316
4454,United States,70304914
4455,Denmark,70298926
4456,Japan,80132127
4457,Australia,80164392
4458,United States,80122759
4459,Malaysia,80163366
4460,Argentina,80115152
4461,United Kingdom,80048569
4462,Hong Kong,81036530
4463,United States,81145277
4464,Colombia,80025923
4465,Colombia,80035689
4466,India,80245450
4467,Canada,81008272
4468,China,81012978
4469,United States,80144145
4470,Canada,81008283
4471,United Kingdom,80184405
4472,Canada,80224167
4473,India,81155859
4474,India,81155858
4475,China,81147910
4476,Canada,80203254
4477,India,81155802
4478,Israel,70285728
4479,Finland,80243728
4480,Netherlands,70274390
4481,Ireland,80224150
4482,United States,80128689
4483,United States,80185322
4484,Canada,80163054
4485,United States,81090071
4486,India,81151880
4487,India,81151877
4488,India,81151878
4489,United States,80189648
4490,Philippines,81144912
4491,India,81016193
4492,India,81016196
4493,India,80201175
4494,India,81016191
4495,India,80199962
4496,United States,80134952
4497,Indonesia,80163295
4498,Malaysia,80163407
4499,Malaysia,80163265
4500,United States,80171742
4501,United States,60021787
4502,United Kingdom,81082125
4503,United States,80162179
4504,India,80115686
4505,United States,80245353
4506,United States,70287604
4507,Mexico,70242938
4508,United States,22469949
4509,United Kingdom,80211623
4510,India,81155803
4511,India,70139075
4512,India,70139072
4513,United States,70267490
4514,United States,80087354
4515,India,70111162
4516,India,80099083
4517,India,60003290
4518,Uruguay,80227672
4519,India,70139074
4520,India,70303432
4521,India,70303424
4522,India,70139071
4523,India,70219529
4524,India,70056059
4525,India,70114589
4526,India,80104257
4527,Hong Kong,80997865
4528,India,70123124
4529,India,70047320
4530,India,70229043
4531,India,80087743
4532,India,70139078
4533,India,70229041
4534,India,70187503
4535,India,70075775
4536,United States,70204316
4537,Chile,80234464
4538,Chile,80209558
4539,Chile,80209722
4540,China,80153897
4541,China,80138469
4542,United States,80078197
4543,United States,80118930
4544,Spain,80202810
4545,United States,80201039
4546,United States,80989848
4547,United States,80002566
4548,United States,70177633
4549,United Kingdom,80146805
4550,United States,80190510
4551,United States,81020839
4552,United States,80087352
4553,United States,80201870
4554,Spain,80173606
4555,United States,80203147
4556,Poland,80225020
4557,South Korea,80223582
4558,Canada,80190984
4559,United States,70242630
4560,Spain,81040407
4561,Argentina,81106517
4562,Russia,81026915
4563,Japan,70304252
4564,United States,80201543
4565,United Kingdom,81092330
4566,Colombia,80205594
4567,South Korea,81091957
4568,United States,80021840
4569,United States,80231419
4570,Canada,81006335
4571,China,81175361
4572,Spain,80235578
4573,Spain,81078331
4574,India,80243541
4575,Hong Kong,70033644
4576,Hong Kong,80039484
4577,Hong Kong,70059191
4578,Hong Kong,11546798
4579,Hong Kong,70014531
4580,Hong Kong,70026792
4581,Hong Kong,80997789
4582,Hong Kong,80997867
4583,Hong Kong,80039662
4584,Hong Kong,80997862
4585,Hong Kong,60027334
4586,Thailand,80999983
4587,Hong Kong,70111922
4588,Hong Kong,80997859
4589,Hong Kong,70130432
4590,Hong Kong,70033579
4591,Hong Kong,70100527
4592,Hong Kong,80997857
4593,Hong Kong,80997793
4594,Hong Kong,80997861
4595,United States,70299867
4596,United States,80195357
4597,India,81154987
4598,Taiwan,81122206
4599,Brazil,81004321
4600,Canada,80209061
4601,India,81002212
4602,United States,80176707
4603,United States,80199381
4604,United States,80202176
4605,India,70123118
4606,Turkey,80175913
4607,United States,80185166
4608,United States,80068219
4609,United States,70209163
4610,Japan,80170687
4611,Canada,80163191
4612,United States,80184661
4613,United States,80114588
4614,United Kingdom,80078761
4615,India,80115844
4616,United States,80114111
4617,United Kingdom,80108998
4618,United States,70308278
4619,India,81147274
4620,United States,80039439
4621,United States,80044804
4622,India,81147278
4623,United States,81146011
4624,Mexico,81123826
4625,United States,81002933
4626,United States,81135868
4627,United Kingdom,80162142
4628,United States,80175483
4629,United States,80100772
4630,United States,81145135
4631,United States,80188580
4632,Mexico,80106737
4633,United States,80142058
4634,United States,70044256
4635,United States,70113636
4636,United States,70237054
4637,United States,70301469
4638,Australia,80165437
4639,United States,80188953
4640,United States,80211884
4641,India,81005454
4642,Brazil,80995575
4643,United Kingdom,80223371
4644,United States,80175147
4645,United States,80239831
4646,Sweden,80105356
4647,United States,70296443
4648,United Kingdom,80168033
4649,United States,80160346
4650,India,70121522
4651,Egypt,81065784
4652,Bulgaria,80124099
4653,United States,70119812
4654,India,60032685
4655,India,70006816
4656,India,70236587
4657,United Kingdom,520489
4658,United States,70266677
4659,United States,60010514
4660,United States,70301367
4661,Pakistan,81139317
4662,United Kingdom,80014727
4663,India,81050688
4664,United Kingdom,80081505
4665,United States,60022700
4666,India,81155880
4667,United States,915927
4668,United States,916043
4669,United States,60010836
4670,United States,916061
4671,United States,60025674
4672,United States,70039168
4673,United States,81103092
4674,Thailand,80242065
4675,United States,60031278
4676,United States,60001363
4677,Australia,81103517
4678,United States,60026477
4679,India,80094096
4680,United Kingdom,81085824
4681,United Kingdom,1171655
4682,Mexico,80226279
4683,United States,80993489
4684,Hong Kong,70033643
4685,United States,70233317
4686,Hong Kong,80997858
4687,United States,80238607
4688,Hong Kong,80039485
4689,India,80998560
4690,China,70043379
4691,Argentina,80232892
4692,Mexico,70124268
4693,India,80998564
4694,Hong Kong,80997864
4695,Colombia,80035685
4696,Hong Kong,70142792
4697,India,81002214
4698,Argentina,80993656
4699,India,80998568
4700,India,80998565
4701,India,80998566
4702,India,81002215
4703,United States,70105338
4704,Pakistan,81014824
4705,India,81013200
4706,Japan,80230018
4707,Japan,80242916
4708,United States,80041339
4709,United States,70105371
4710,United Kingdom,60022962
4711,India,81002213
4712,United States,80190147
4713,United States,80190149
4714,India,80195886
4715,United States,80190148
4716,Australia,80185803
4717,Canada,80147321
4718,Taiwan,80185369
4719,Germany,70248183
4720,South Korea,80159897
4721,United Kingdom,80185707
4722,Russia,80166472
4723,United Kingdom,80185801
4724,United Kingdom,80186252
4725,Ireland,80151962
4726,United States,80176179
4727,United States,80190146
4728,Taiwan,80184595
4729,Russia,80166481
4730,United Kingdom,80185622
4731,United States,80114501
4732,Australia,80187107
4733,Chile,80167646
4734,United States,80080106
4735,United Kingdom,80185861
4736,United Kingdom,80185722
4737,France,80081374
4738,Turkey,80119381
4739,United Kingdom,70254851
4740,United States,80109260
4741,Taiwan,70303287
4742,United Kingdom,80109640
4743,United Kingdom,80106144
4744,United Kingdom,80106150
4745,United Kingdom,80106338
4746,United Kingdom,80107987
4747,Australia,80104552
4748,United States,80108147
4749,United States,80108996
4750,Colombia,80108473
4751,Taiwan,80106611
4752,Taiwan,80108494
4753,Taiwan,80108773
4754,Taiwan,80108844
4755,United Kingdom,80109248
4756,Taiwan,80108846
4757,Taiwan,80108847
4758,Taiwan,80109038
4759,United States,70222860
4760,United States,81026677
4761,Philippines,80218962
4762,United States,80202076
4763,Germany,80094357
4764,India,81074135
4765,South Korea,81031306
4766,Spain,80160972
4767,India,80169549
4768,United States,80091879
4769,United Kingdom,80035480
4770,India,81091424
4771,United States,80187052
4772,South Africa,80208951
4773,United States,80097466
4774,Netherlands,80118918
4775,Spain,80105690
4776,United States,80134527
4777,Spain,80989339
4778,United States,70295170
4779,United States,80130625
4780,United States,80096984
4781,Spain,80222823
4782,United States,80209895
4783,United States,80189646
4784,Mexico,80226962
4785,Mexico,80161104
4786,Argentina,80191990
4787,United Kingdom,80175352
4788,United States,80098839
4789,United States,80232502
4790,United States,81088786
4791,United States,81013015
4792,India,81086435
4793,United States,80049832
4794,India,81091423
4795,Canada,81083880
4796,Sweden,80211703
4797,Malaysia,81044607
4798,United Kingdom,80224218
4799,Mexico,80241474
4800,United States,81034317
4801,United States,80185032
4802,Bulgaria,80119177
4803,United States,80026032
4804,South Korea,81087764
4805,Turkey,80231064
4806,Turkey,80227118
4807,Turkey,80227115
4808,Turkey,80227113
4809,Turkey,80227116
4810,Turkey,80227119
4811,Italy,80227117
4812,Turkey,80227114
4813,Germany,80194610
4814,Turkey,80038443
4815,Turkey,80231065
4816,United States,80161109
4817,Hong Kong,81029737
4818,Taiwan,81072852
4819,United States,80227677
4820,Hong Kong,81050394
4821,Japan,80992853
4822,Taiwan,81072951
4823,Taiwan,81072752
4824,Taiwan,81072919
4825,Canada,81092327
4826,Taiwan,81072883
4827,Turkey,80231066
4828,Saudi Arabia,80217848
4829,India,80175333
4830,France,80198419
4831,Hong Kong,70130142
4832,Indonesia,81062674
4833,Lebanon,81049578
4834,France,80217689
4835,United States,80235025
4836,India,80164904
4837,South Korea,81015498
4838,India,80157889
4839,India,81094082
4840,Canada,80048940
4841,United States,80044093
4842,South Korea,80161826
4843,United States,80044562
4844,United States,80142316
4845,South Korea,80162136
4846,South Korea,80154638
4847,United States,80128715
4848,Canada,80164212
4849,United Kingdom,70298341
4850,United Kingdom,80096782
4851,United States,80164864
4852,Spain,80162993
4853,Japan,80226927
4854,Australia,80184682
4855,United States,80149821
4856,United States,80183328
4857,Egypt,81035872
4858,Egypt,81035865
4859,United States,80210361
4860,United Kingdom,70260989
4861,Colombia,80992501
4862,Turkey,81076251
4863,India,81093925
4864,United States,80191049
4865,United States,70126573
4866,United States,80244996
4867,Australia,70242568
4868,Germany,80217772
4869,United States,80164088
4870,Australia,80081278
4871,Philippines,81066244
4872,United States,80991404
4873,Egypt,81035873
4874,Egypt,81035862
4875,United States,81094665
4876,Egypt,81035878
4877,United States,80174683
4878,United States,70103759
4879,United States,80182411
4880,Brazil,80205442
4881,South Korea,80226424
4882,India,80158042
4883,South Africa,80117684
4884,Sweden,80106337
4885,United States,80133552
4886,Denmark,80052683
4887,India,81077451
4888,United States,81014345
4889,United States,80158976
4890,United States,80238655
4891,United States,80986854
4892,Canada,80170611
4893,United States,80003150
4894,United Kingdom,70296578
4895,United States,70296574
4896,United Kingdom,70309257
4897,United States,80012520
4898,China,80061161
4899,United States,80082862
4900,United Kingdom,70225722
4901,United States,70266023
4902,United States,80045629
4903,United Kingdom,70219642
4904,United States,81030755
4905,United States,80115671
4906,United States,80115676
4907,United States,80118916
4908,United States,80146759
4909,Denmark,81073387
4910,Canada,80207606
4911,United States,80192186
4912,Canada,80216834
4913,United States,80174436
4914,United States,70241596
4915,United States,80174097
4916,India,81076749
4917,Malaysia,81066961
4918,United States,80174687
4919,Mexico,80237428
4920,United States,80015799
4921,United Kingdom,80036657
4922,Egypt,81035861
4923,United States,81037733
4924,United Kingdom,80112518
4925,Taiwan,81072829
4926,Australia,80198950
4927,India,81033430
4928,Taiwan,81072807
4929,Japan,80196883
4930,Egypt,81035851
4931,United States,80202920
4932,United States,81088285
4933,Italy,81080942
4934,Brazil,80187301
4935,Germany,80178971
4936,Hong Kong,80215782
4937,United States,80172000
4938,United States,80169778
4939,Egypt,81035844
4940,Egypt,81035842
4941,Egypt,81035860
4942,Egypt,81035846
4943,Egypt,81035854
4944,Germany,80097516
4945,United States,70217161
4946,United States,80164465
4947,United States,80117484
4948,United Kingdom,80017099
4949,Turkey,81043542
4950,Netherlands,81026329
4951,Mexico,81006826
4952,France,80232914
4953,United States,80213655
4954,United States,80027271
4955,United States,80029368
4956,United States,70222859
4957,United Kingdom,70261674
4958,United States,70045274
4959,United States,81034599
4960,United States,81090128
4961,United States,70114022
4962,Portugal,80180225
4963,United States,80015794
4964,United States,70283263
4965,India,81088700
4966,India,70043149
4967,United States,81018181
4968,India,70040077
4969,India,60031998
4970,India,60036103
4971,India,81086641
4972,India,70027133
4973,India,81086640
4974,Canada,81009808
4975,United Kingdom,80189853
4976,United States,70059700
4977,United States,70142918
4978,Italy,80992231
4979,United Kingdom,80081790
4980,India,80122232
4981,India,80122192
4982,Germany,80015280
4983,Germany,80141253
4984,Germany,80141254
4985,India,80122235
4986,India,80122191
4987,United Kingdom,80176265
4988,Colombia,70205713
4989,Italy,80160081
4990,Nigeria,80168301
4991,United States,80064273
4992,Belgium,80098475
4993,United States,80058247
4994,United States,70302184
4995,United States,81060043
4996,United States,81024557
4997,United Kingdom,70124562
4998,France,80156683
4999,Spain,80141185
5000,United States,80126569
5001,Spain,80171982
5002,United States,80035467
5003,France,80156856
5004,France,81041391
5005,Spain,81018120
5006,United States,80152625
5007,France,80175421
5008,United States,80104198
5009,India,80108518
5010,United States,80172002
5011,Indonesia,81019144
5012,Turkey,81043540
5013,Turkey,81043541
5014,Italy,81041272
5015,India,80170483
5016,United States,80211621
5017,United States,80987458
5018,United States,81019888
5019,Colombia,80133153
5020,Mexico,80149145
5021,Brazil,80164207
5022,Canada,80198988
5023,South Korea,81044884
5024,United States,80106743
5025,Canada,81087095
5026,Brazil,81026007
5027,Germany,81021447
5028,United States,80227574
5029,United Kingdom,80158875
5030,United States,80142474
5031,South Korea,80170688
5032,India,81086434
5033,Canada,81083791
5034,United States,81088282
5035,United States,70167072
5036,United States,70058016
5037,United States,70077557
5038,United States,80233085
5039,United States,80210602
5040,Ireland,81088283
5041,China,80141156
5042,India,81066709
5043,United States,70077546
5044,Lebanon,81049612
5045,United Kingdom,70063591
5046,Pakistan,81052280
5047,United Kingdom,80095866
5048,United States,70110558
5049,United States,60020916
5050,United States,60029178
5051,South Korea,70296735
5052,United States,80103336
5053,India,81066723
5054,Japan,80006149
5055,India,80207445
5056,United States,80209751
5057,United States,80063773
5058,United Kingdom,81088284
5059,United States,80231373
5060,United States,70061480
5061,India,80987611
5062,United States,70060380
5063,Argentina,80202808
5064,United States,60010082
5065,United States,60033788
5066,United States,60033786
5067,United States,60033787
5068,United States,60022255
5069,United States,60022254
5070,United States,70020048
5071,India,284890
5072,India,80122234
5073,Denmark,80226076
5074,India,70115621
5075,United States,80103383
5076,United States,60011619
5077,United States,80041337
5078,Ireland,80209356
5079,India,60033223
5080,India,80244992
5081,Sweden,80208373
5082,United States,80148180
5083,United States,607931
5084,United Kingdom,80225907
5085,United States,70298251
5086,India,60002111
5087,Colombia,80036662
5088,United Kingdom,80174145
5089,United States,80190215
5090,India,70000196
5091,India,80245519
5092,India,80245329
5093,India,70083535
5094,India,70039405
5095,India,60000722
5096,India,70134539
5097,India,80122233
5098,India,80245518
5099,India,80124313
5100,United States,60036359
5101,United States,80049281
5102,Argentina,70084328
5103,United Kingdom,70099610
5104,United States,80217041
5105,United Kingdom,80156408
5106,India,80122193
5107,Chile,80159714
5108,United States,80172938
5109,United Kingdom,80131414
5110,Turkey,80123567
5111,India,80170612
5112,Brazil,80144890
5113,Germany,80106786
5114,United States,80115101
5115,United Kingdom,80141261
5116,India,80158482
5117,Japan,70266998
5118,United States,80081955
5119,United Kingdom,80164112
5120,India,80122240
5121,India,70302835
5122,Canada,80125512
5123,United States,70129457
5124,India,80121873
5125,Japan,70205014
5126,India,80122186
5127,India,80158479
5128,United States,80104318
5129,Spain,80100054
5130,United States,80097468
5131,India,80171439
5132,Argentina,80104237
5133,Spain,80093107
5134,Japan,80094557
5135,United States,80085438
5136,United States,80085439
5137,United States,80011846
5138,United States,80064521
5139,United States,80106136
5140,United States,70259784
5141,United Kingdom,70270745
5142,Canada,70177067
5143,United States,80002612
5144,United States,80095988
5145,United States,80024113
5146,Spain,80200942
5147,United Kingdom,80186848
5148,United States,70197049
5149,United States,70283260
5150,United States,70143860
5151,United States,80020542
5152,United States,80074503
5153,Canada,80217957
5154,South Korea,80113201
5155,Argentina,80115297
5156,United States,80216752
5157,Norway,80180182
5158,United States,80131479
5159,United States,80057883
5160,Australia,80108495
5161,Spain,80059465
5162,United States,70185015
5163,Canada,80023289
5164,United States,70210884
5165,Turkey,80127001
5166,United States,80011539
5167,United States,70197042
5168,United States,80095697
5169,United States,80190009
5170,United States,80063740
5171,United States,70281312
5172,Canada,70242079
5173,Ireland,70295760
5174,France,81013148
5175,Russia,80119379
5176,United States,80119145
5177,United States,80117545
5178,Mexico,80066429
5179,United States,80171611
5180,United States,81028317
5181,United States,80077977
5182,United States,80166239
5183,Australia,80118289
5184,Canada,81072571
5185,United States,70184207
5186,Japan,70302573
5187,United States,70279852
5188,United States,80174902
5189,Japan,70205012
5190,United Kingdom,80036427
5191,United States,80053653
5192,United States,70177057
5193,United States,80025172
5194,South Korea,80059047
5195,United Kingdom,80108561
5196,United States,70198116
5197,United States,70157231
5198,United States,70293622
5199,United States,70143811
5200,China,80109399
5201,United States,80063705
5202,United States,70281526
5203,United Kingdom,80214792
5204,United Kingdom,80002479
5205,United States,80146284
5206,United States,80992228
5207,Japan,80113037
5208,United States,80113304
5209,China,80991060
5210,Japan,80185145
5211,United States,80011206
5212,United States,81034099
5213,United States,80095241
5214,United States,70300800
5215,United States,80095435
5216,United States,80201680
5217,United States,80158516
5218,United Kingdom,80068326
5219,United States,80142390
5220,United States,70242310
5221,United States,80072207
5222,United States,80095900
5223,United Kingdom,70213238
5224,United States,80000770
5225,United States,80018294
5226,Thailand,80994754
5227,Italy,80211634
5228,United States,80126646
5229,United States,81094271
5230,Mexico,80160935
5231,Netherlands,81064730
5232,China,80227516
5233,Canada,70235760
5234,Australia,70301553
5235,Canada,80042307
5236,United States,80020935
5237,United States,80176076
5238,Japan,80050063
5239,United States,80135640
5240,Japan,70309457
5241,United States,80178943
5242,United States,80195378
5243,United States,80179905
5244,France,80190086
5245,South Korea,80212481
5246,Canada,80036165
5247,United Kingdom,80083261
5248,United States,80167821
5249,United Kingdom,80083330
5250,United Kingdom,80116762
5251,United Kingdom,80073432
5252,United States,70155629
5253,Australia,80107077
5254,United States,70155618
5255,France,80171004
5256,United States,70136140
5257,United States,70158332
5258,United States,70158331
5259,United States,80109536
5260,India,81011159
5261,South Korea,80147923
5262,United Kingdom,80045820
5263,South Korea,80209553
5264,Colombia,80230435
5265,Japan,80180849
5266,United States,80058852
5267,Argentina,81042948
5268,United States,80027564
5269,United States,80179762
5270,United Kingdom,80175722
5271,United Kingdom,81200716
5272,United States,80028732
5273,United States,80115341
5274,United Kingdom,80221261
5275,Japan,70204957
5276,Malaysia,80136795
5277,United States,70279188
5278,Canada,80213643
5279,United States,70205672
5280,Japan,80092878
5281,United Kingdom,70302484
5282,Poland,81204911
5283,Canada,80099656
5284,United Kingdom,80998905
5285,Spain,80233258
5286,United States,81019894
5287,United States,80212245
5288,United States,80117560
5289,United States,80128275
5290,Norway,70221438
5291,United States,70172485
5292,United States,70178217
5293,United Kingdom,80074249
5294,Canada,70264616
5295,Canada,70264612
5296,United Kingdom,80025678
